Latitude,Longitude,Time Stamp(s),Yaw(degrees),Pitch(degrees),Roll(degrees)
34.10664883333333,-117.7124005,2086000,359.1803789045414,-1.3125,0.3125,
34.10664883333333,-117.7124005,2086000,0.10006227599842532,-1.3125,0.3125,
34.10664883333333,-117.7124005,2086000,356.81794932758453,-1.1875,0.2500,
34.10664883333333,-117.7124005,2086000,358.0283755420852,-1.0625,0.2500,
34.10664883333333,-117.7124005,2086000,356.7907369680365,-1.0625,0.2500,
34.10664883333333,-117.7124005,2086000,355.2316891818323,-1.0625,0.2500,
34.10664883333333,-117.7124005,2086000,355.5020663474261,-1.0625,0.2500,
34.10664883333333,-117.7124005,2086000,355.7693938079037,-1.0625,0.2500,
34.10664883333333,-117.7124005,2086000,355.0863213314436,-1.0625,0.2500,
34.10664883333333,-117.7124005,2086000,353.70349489101216,-1.0625,0.1875,
34.10664883333333,-117.7124005,2086000,353.2147690382967,-1.0625,0.1875,
34.10664883333333,-117.7124005,2086000,353.8513063231335,-1.0625,0.1875,
34.10664883333333,-117.7124005,2086000,349.90307893427905,-1.0625,0.1250,
34.10664883333333,-117.7124005,2086000,349.6386204371197,-1.0625,0.1875,
34.10664883333333,-117.7124005,2086000,350.74470437849004,-1.0000,0.1875,
34.10664883333333,-117.71240066666667,2087000,347.6666414050162,-1.0000,0.1250,
34.10664883333333,-117.71240066666667,2087000,344.8541296626763,-1.0000,0.1250,
34.10664883333333,-117.71240066666667,2087000,344.4410384822245,-0.9375,0.1250,
34.10664883333333,-117.71240066666667,2087000,343.05527709426633,-0.9375,0.1250,
34.10664883333333,-117.71240066666667,2087000,343.44793437501926,-0.9375,0.1875,
34.10664883333333,-117.71240066666667,2087000,341.4507611567378,-0.9375,0.1250,
34.10664883333333,-117.71240066666667,2087000,341.4149693917499,-0.8750,0.1250,
34.10664883333333,-117.71240066666667,2087000,341.3859402648184,-0.8750,0.1250,
34.10664883333333,-117.71240066666667,2087000,338.10668024471056,-0.8750,0.0625,
34.10664883333333,-117.71240066666667,2087000,338.45233476851877,-0.8125,0.0625,
34.10664883333333,-117.71240066666667,2087000,334.9992569246756,-0.8125,0.1250,
34.10664883333333,-117.71240066666667,2087000,334.9748924668912,-0.8125,0.0625,
34.10664883333333,-117.71240066666667,2087000,336.4812270682087,-0.7500,0.0625,
34.10664883333333,-117.71240066666667,2087000,327.6309108438222,-0.7500,0.0625,
34.10664883333333,-117.71240066666667,2087000,331.0076630948679,-0.7500,0.0625,
34.10664883333333,-117.71240066666667,2087000,329.9110549927997,-0.7500,0.1250,
34.10664883333333,-117.71240066666667,2087000,328.92329148228373,-0.7500,0.1250,
34.10664883333333,-117.71240066666667,2087000,330.28771466067633,-0.7500,0.1875,
34.10664883333333,-117.71240066666667,2087000,328.5676937828081,-0.7500,0.1250,
34.10664883333333,-117.71240066666667,2087000,329.2965308778122,-0.7500,0.1250,
34.10664883333333,-117.71240066666667,2087000,326.39276485032576,-0.7500,0.1875,
34.10664883333333,-117.71240066666667,2087000,324.07658104279017,-0.6875,0.1250,
34.10664883333333,-117.71240066666667,2087000,323.28481604177273,-0.6875,0.1875,
34.10664883333333,-117.71240066666667,2087000,322.61524008632387,-0.6250,0.1875,
34.10664883333333,-117.71240066666667,2087000,321.3699753947915,-0.6250,0.0625,
34.10664883333333,-117.71240066666667,2087000,320.0054550116022,-0.6250,0.0625,
34.10664883333333,-117.71240066666667,2087000,318.3359024696201,-0.5625,0.0625,
34.10664883333333,-117.71240066666667,2087000,317.14865095240225,-0.5625,0.1250,
34.10664883333333,-117.71240066666667,2087000,318.9554356378394,-0.5000,0.0625,
34.10664883333333,-117.71240066666667,2087000,316.5012335915974,-0.5000,0.0625,
34.10664883333333,-117.71240066666667,2087000,313.4290367017927,-0.4375,0.0625,
34.10664883333333,-117.71240066666667,2087000,315.23446819093215,-0.3750,0.0000,
34.10664883333333,-117.71240066666667,2087000,312.2872179582779,-0.3125,0.0625,
34.10664883333333,-117.71240066666667,2087000,312.68127907177654,-0.3125,0.1250,
34.10664883333333,-117.71240066666667,2087000,311.2867838267998,-0.2500,0.0625,
34.10664883333333,-117.71240066666667,2087000,311.7588723492354,-0.1875,0.1875,
34.10664883333333,-117.71240066666667,2087000,311.6947497684888,-0.1875,0.1250,
34.10664883333333,-117.71240066666667,2087000,309.7559955819672,-0.1875,0.1875,
34.10665266666667,-117.71240016666667,2088000,308.87016967683314,-0.1875,0.1875,
34.10665266666667,-117.71240016666667,2088000,309.9727989368165,-0.1875,0.2500,
34.10665266666667,-117.71240016666667,2088000,306.73840444329585,-0.1250,0.2500,
34.10665266666667,-117.71240016666667,2088000,306.9911081362761,-0.1875,0.1875,
34.10665266666667,-117.71240016666667,2088000,305.3425841377432,-0.1250,0.1875,
34.10665266666667,-117.71240016666667,2088000,305.95811438146643,-0.1250,0.1250,
34.10665266666667,-117.71240016666667,2088000,307.2716980980201,-0.1250,0.1875,
34.10665266666667,-117.71240016666667,2088000,306.52979338502075,-0.1250,0.1875,
34.10665266666667,-117.71240016666667,2088000,305.65690091134104,-0.0625,0.2500,
34.10665266666667,-117.71240016666667,2088000,301.6794110001231,-0.0625,0.3750,
34.10665266666667,-117.71240016666667,2088000,303.809753343131,0.0625,-0.1875,
34.10665266666667,-117.71240016666667,2088000,301.0340585770748,0.0625,-0.1250,
34.10665266666667,-117.71240016666667,2088000,303.0570584836398,0.0625,0.4375,
34.10665266666667,-117.71240016666667,2088000,301.91348627909747,0.1875,0.8750,
34.10665266666667,-117.71240016666667,2088000,299.43396100124664,0.1875,0.2500,
34.10665266666667,-117.71240016666667,2088000,295.79763751772316,0.1875,0.2500,
34.10665266666667,-117.71240016666667,2088000,299.69247650984266,0.1875,0.6250,
34.10665266666667,-117.71240016666667,2088000,298.56807044098787,0.1875,0.8125,
34.10665266666667,-117.71240016666667,2088000,298.53635698695007,0.1250,0.8125,
34.10665266666667,-117.71240016666667,2088000,298.79630366081983,0.0625,0.8125,
34.10665266666667,-117.71240016666667,2088000,298.76600065956643,0.0625,0.8125,
34.10665266666667,-117.71240016666667,2088000,296.1814908078784,0.0625,0.8750,
34.10665266666667,-117.71240016666667,2088000,295.18592626964073,0.0625,0.8125,
34.10665266666667,-117.71240016666667,2088000,295.8188104261187,0.1250,0.8125,
34.10665266666667,-117.71240016666667,2088000,294.5792593883573,0.1250,1.0000,
34.10665266666667,-117.71240016666667,2088000,298.36147755825186,0.1250,1.0000,
34.10665266666667,-117.71240016666667,2088000,294.3783216088085,0.1250,1.0625,
34.10665266666667,-117.71240016666667,2088000,292.65440845171565,0.1250,1.0625,
34.10665266666667,-117.71240016666667,2088000,294.94618478298185,0.1875,1.0625,
34.10665266666667,-117.71240016666667,2088000,294.10133560418944,0.2500,1.1250,
34.10665266666667,-117.71240016666667,2088000,291.9926504387597,0.1875,1.2500,
34.10665266666667,-117.71240016666667,2088000,293.446816979432,0.2500,1.1875,
34.10665266666667,-117.71240016666667,2088000,294.95188909000956,0.3125,1.1250,
34.10665266666667,-117.71240016666667,2088000,291.8699454546511,0.2500,1.1250,
34.10665266666667,-117.71240016666667,2088000,294.2801479796092,0.2500,1.2500,
34.10665266666667,-117.71240016666667,2088000,294.43983155729234,0.3125,1.2500,
34.10665266666667,-117.71240016666667,2088000,292.25728081993293,0.4375,1.1875,
34.10665266666667,-117.71240016666667,2088000,294.6343780142073,0.5000,1.3125,
34.10665733333333,-117.71239933333334,2089000,291.38336999450587,0.4375,1.3750,
34.10665733333333,-117.71239933333334,2089000,292.76576065248037,0.5000,1.5000,
34.10665733333333,-117.71239933333334,2089000,292.50773418333733,0.4375,1.2500,
34.10665733333333,-117.71239933333334,2089000,291.2490900477411,0.4375,1.1250,
34.10665733333333,-117.71239933333334,2089000,291.8072833759311,0.3125,1.5000,
34.10665733333333,-117.71239933333334,2089000,290.8451843545172,0.2500,1.5625,
34.10665733333333,-117.71239933333334,2089000,291.55048903700185,0.3125,1.4375,
34.10665733333333,-117.71239933333334,2089000,291.88459191792595,0.3125,1.2500,
34.10665733333333,-117.71239933333334,2089000,290.994745656772,0.3125,1.2500,
34.10665733333333,-117.71239933333334,2089000,290.40512687004025,0.3125,1.1875,
34.10665733333333,-117.71239933333334,2089000,293.54112971702057,0.3750,1.1250,
34.10665733333333,-117.71239933333334,2089000,289.2413230216898,0.4375,0.8750,
34.10665733333333,-117.71239933333334,2089000,288.01319602720685,0.3750,0.8125,
34.10665733333333,-117.71239933333334,2089000,288.58658277101677,0.4375,0.6250,
34.10665733333333,-117.71239933333334,2089000,290.1702279307151,0.5000,0.6875,
34.10665733333333,-117.71239933333334,2089000,291.5540529683169,0.5000,0.4375,
34.10665733333333,-117.71239933333334,2089000,287.54087743862374,0.5000,0.3750,
34.10665733333333,-117.71239933333334,2089000,288.46438761736226,0.5000,0.2500,
34.10665733333333,-117.71239933333334,2089000,288.0176882258802,0.5000,0.1875,
34.10665733333333,-117.71239933333334,2089000,290.64287313592877,0.5000,0.0625,
34.10665733333333,-117.71239933333334,2089000,290.5415566618667,0.5000,0.0000,
34.10665733333333,-117.71239933333334,2089000,289.85151477700515,0.5625,-0.1250,
34.10665733333333,-117.71239933333334,2089000,290.51098882411543,0.5625,-0.1875,
34.10665733333333,-117.71239933333334,2089000,289.7550409024142,0.5625,-0.3750,
34.10665733333333,-117.71239933333334,2089000,289.2267967614074,0.5625,-0.4375,
34.10665733333333,-117.71239933333334,2089000,291.4872449950308,0.6250,-0.6250,
34.10665733333333,-117.71239933333334,2089000,287.7064824881197,0.6250,-0.6875,
34.10665733333333,-117.71239933333334,2089000,289.9614897646777,0.6875,-0.8750,
34.10665733333333,-117.71239933333334,2089000,287.2497807870674,0.6875,-1.0000,
34.10665733333333,-117.71239933333334,2089000,287.24526216431514,0.6875,-0.8750,
34.10665733333333,-117.71239933333334,2089000,285.3155758805808,0.7500,-1.0000,
34.10665733333333,-117.71239933333334,2089000,287.7344959382842,0.7500,-1.0625,
34.10665733333333,-117.71239933333334,2089000,289.2353235604039,0.8125,-1.3125,
34.10665733333333,-117.71239933333334,2089000,287.3053595211227,0.8750,-1.4375,
34.10665733333333,-117.71239933333334,2089000,286.84113089391417,0.9375,-1.5625,
34.10665733333333,-117.71239933333334,2089000,285.8343330174696,0.9375,-1.6875,
34.10665733333333,-117.71239933333334,2089000,285.6430467616567,0.9375,-2.0000,
34.10665733333333,-117.71239933333334,2089000,287.28994413802036,1.0000,-2.1250,
34.10665733333333,-117.71239933333334,2089000,285.3954017292207,1.0000,-2.0000,
34.1066635,-117.71239833333334,2090000,285.9164060869191,1.0625,-2.0625,
34.1066635,-117.71239833333334,2090000,287.81518771114725,1.0000,-1.9375,
34.1066635,-117.71239833333334,2090000,286.4283737258602,1.0625,-2.2500,
34.1066635,-117.71239833333334,2090000,285.23387587937714,1.0625,-2.2500,
34.1066635,-117.71239833333334,2090000,285.7411377550693,1.0000,-2.1875,
34.1066635,-117.71239833333334,2090000,286.2844981995356,1.0625,-2.0625,
34.1066635,-117.71239833333334,2090000,286.4629398135521,1.0625,-2.0625,
34.1066635,-117.71239833333334,2090000,287.84938667713845,1.0625,-2.0625,
34.1066635,-117.71239833333334,2090000,287.47419602572506,1.1250,-2.0625,
34.1066635,-117.71239833333334,2090000,286.3662468957542,1.1250,-2.0625,
34.1066635,-117.71239833333334,2090000,286.74517232335154,1.1250,-2.0625,
34.1066635,-117.71239833333334,2090000,285.54095342761434,1.1250,-2.0625,
34.1066635,-117.71239833333334,2090000,285.38984166993157,1.1250,-2.1250,
34.1066635,-117.71239833333334,2090000,285.50819268879025,1.1250,-2.1250,
34.1066635,-117.71239833333334,2090000,287.58033221124606,1.1250,-2.1250,
34.1066635,-117.71239833333334,2090000,284.51780744641474,1.1250,-2.0625,
34.1066635,-117.71239833333334,2090000,284.3279667237184,1.1875,-2.0625,
34.1066635,-117.71239833333334,2090000,285.635897830844,1.1875,-2.0625,
34.1066635,-117.71239833333334,2090000,286.02197120197,1.1250,-1.9375,
34.1066635,-117.71239833333334,2090000,284.4369151955261,1.1875,-1.9375,
34.1066635,-117.71239833333334,2090000,286.4729365378132,1.1875,-2.1250,
34.1066635,-117.71239833333334,2090000,284.2540715035168,1.2500,-2.0000,
34.1066635,-117.71239833333334,2090000,283.25979114046083,1.3125,-2.0625,
34.1066635,-117.71239833333334,2090000,284.3665764173951,1.3125,-2.1250,
34.1066635,-117.71239833333334,2090000,285.7458196559327,1.3125,-2.0625,
34.1066635,-117.71239833333334,2090000,284.1562933388001,1.3125,-2.0625,
34.1066635,-117.71239833333334,2090000,283.29408027343163,1.3125,-2.1875,
34.1066635,-117.71239833333334,2090000,285.11555341357644,1.3125,-2.1875,
34.1066635,-117.71239833333334,2090000,285.71380496797656,1.3125,-2.1875,
34.1066635,-117.71239833333334,2090000,283.786258541504,1.3750,-2.3125,
34.1066635,-117.71239833333334,2090000,284.1316769808741,1.3750,-2.3125,
34.1066635,-117.71239833333334,2090000,282.8683567875371,1.3750,-2.3750,
34.1066635,-117.71239833333334,2090000,283.32684136307876,1.3750,-2.3750,
34.1066635,-117.71239833333334,2090000,284.31261615733047,1.4375,-2.4375,
34.1066635,-117.71239833333334,2090000,281.3989823920783,1.5000,-2.5625,
34.1066635,-117.71239833333334,2090000,280.23331573140115,1.5000,-2.5625,
34.1066635,-117.71239833333334,2090000,281.25409509503504,1.5000,-2.5625,
34.1066635,-117.71239833333334,2090000,282.6589702108538,1.5000,-2.5625,
34.1066635,-117.71239833333334,2090000,279.6216973490739,1.5000,-2.6250,
34.1066635,-117.71239833333334,2090000,283.79212814210405,1.5000,-2.6875,
34.10667,-117.71239716666666,2091000,282.0350302365341,1.5000,-2.7500,
34.10667,-117.71239716666666,2091000,284.8746639879636,1.5000,-2.5625,
34.10667,-117.71239716666666,2091000,282.3701170659756,1.4375,-2.7500,
34.10667,-117.71239716666666,2091000,284.0540387844894,1.4375,-2.7500,
34.10667,-117.71239716666666,2091000,282.9057857207097,1.3750,-2.7500,
34.10667,-117.71239716666666,2091000,281.5177081568505,1.3750,-2.8125,
34.10667,-117.71239716666666,2091000,283.7176352655124,1.3125,-2.6875,
34.10667,-117.71239716666666,2091000,282.027284518933,1.3125,-2.8125,
34.10667,-117.71239716666666,2091000,282.1833046387469,1.2500,-2.8125,
34.10667,-117.71239716666666,2091000,281.85672033941955,1.2500,-2.8750,
34.10667,-117.71239716666666,2091000,282.9199722260573,1.2500,-2.9375,
34.10667,-117.71239716666666,2091000,283.63730126208793,1.1250,-2.7500,
34.10667,-117.71239716666666,2091000,283.4857694405289,1.2500,-3.0000,
34.10667,-117.71239716666666,2091000,283.7474194443939,1.2500,-2.6875,
34.10667,-117.71239716666666,2091000,282.8566985478535,1.1875,-2.7500,
34.10667,-117.71239716666666,2091000,283.03555716800804,1.1250,-3.1250,
34.10667,-117.71239716666666,2091000,285.10951976048136,1.0000,-2.6250,
34.10667,-117.71239716666666,2091000,282.5654377620094,0.9375,-3.0625,
34.10667,-117.71239716666666,2091000,283.5456528863326,1.1250,-3.4375,
34.10667,-117.71239716666666,2091000,283.1472543181412,0.8750,-2.7500,
34.10667,-117.71239716666666,2091000,282.93943983481165,1.0625,-3.2500,
34.10667,-117.71239716666666,2091000,283.9876361128827,0.9375,-3.3125,
34.10667,-117.71239716666666,2091000,285.77323102629794,1.1250,-2.4375,
34.10667,-117.71239716666666,2091000,284.602690033925,1.3125,-2.5000,
34.10667,-117.71239716666666,2091000,285.7438513099869,1.3750,-2.1875,
34.10667,-117.71239716666666,2091000,288.0186629599216,1.3125,-2.1250,
34.10667,-117.71239716666666,2091000,285.2855818502187,1.3750,-1.8750,
34.10667,-117.71239716666666,2091000,283.8731477041116,1.2500,-1.4375,
34.10667,-117.71239716666666,2091000,284.8049630277053,1.2500,-1.0625,
34.10667,-117.71239716666666,2091000,283.290072900503,1.1875,-0.8750,
34.10667,-117.71239716666666,2091000,283.2906525071505,1.2500,-0.6875,
34.10667,-117.71239716666666,2091000,283.3521454145614,1.2500,-0.2500,
34.10667,-117.71239716666666,2091000,281.30469920526025,1.3125,-0.1875,
34.10667,-117.71239716666666,2091000,282.005801585599,1.3750,0.1875,
34.10667,-117.71239716666666,2091000,280.0608254208937,1.2500,0.3750,
34.10667,-117.71239716666666,2091000,280.6078433187596,1.2500,0.8750,
34.10667,-117.71239716666666,2091000,280.881782948278,1.3750,1.5625,
34.10667,-117.71239716666666,2091000,278.8673552901628,1.1875,1.1250,
34.10667616666667,-117.71239766666666,2092000,276.5599176814741,1.3125,1.4375,
34.10667616666667,-117.71239766666666,2092000,279.10555294595815,1.3750,1.3125,
34.10667616666667,-117.71239766666666,2092000,277.68575486136183,1.1875,2.1250,
34.10667616666667,-117.71239766666666,2092000,275.55888113987066,1.1250,2.9375,
34.10667616666667,-117.71239766666666,2092000,278.36531512864815,1.1250,4.0000,
34.10667616666667,-117.71239766666666,2092000,274.5316349284667,1.1875,3.1875,
34.10667616666667,-117.71239766666666,2092000,274.1638209804506,1.1875,3.0000,
34.10667616666667,-117.71239766666666,2092000,277.8350203699049,1.0625,3.1875,
34.10667616666667,-117.71239766666666,2092000,274.2383559710986,1.0000,3.4375,
34.10667616666667,-117.71239766666666,2092000,274.13110314273376,0.9375,3.4375,
34.10667616666667,-117.71239766666666,2092000,274.1342476949102,1.0000,3.6250,
34.10667616666667,-117.71239766666666,2092000,275.74014697676193,1.0000,3.3750,
34.10667616666667,-117.71239766666666,2092000,276.6004103644709,0.9375,3.6250,
34.10667616666667,-117.71239766666666,2092000,274.56009211532364,1.0000,4.0000,
34.10667616666667,-117.71239766666666,2092000,277.41802802499626,1.0625,4.0625,
34.10667616666667,-117.71239766666666,2092000,277.9522183883504,1.1250,3.9375,
34.10667616666667,-117.71239766666666,2092000,274.7617085459717,1.0625,4.0000,
34.10667616666667,-117.71239766666666,2092000,278.8836943788541,1.1250,4.0625,
34.10667616666667,-117.71239766666666,2092000,280.24722866665707,1.1875,4.0625,
34.10667616666667,-117.71239766666666,2092000,279.7284993972414,1.3125,4.0625,
34.10667616666667,-117.71239766666666,2092000,279.44674006101377,1.2500,4.3750,
34.10667616666667,-117.71239766666666,2092000,281.13032473119824,1.3750,4.5000,
34.10667616666667,-117.71239766666666,2092000,280.4281228521703,1.3750,4.5625,
34.10667616666667,-117.71239766666666,2092000,279.1022976744614,1.3750,4.8125,
34.10667616666667,-117.71239766666666,2092000,279.55012157352144,1.3750,5.1875,
34.10667616666667,-117.71239766666666,2092000,281.95583092821437,1.5000,5.3125,
34.10667616666667,-117.71239766666666,2092000,281.5912103151487,1.5000,5.2500,
34.10667616666667,-117.71239766666666,2092000,281.69367131076217,1.4375,5.3125,
34.10667616666667,-117.71239766666666,2092000,282.5543123634236,1.4375,5.5000,
34.10667616666667,-117.71239766666666,2092000,281.7841950029947,1.5625,5.5625,
34.10667616666667,-117.71239766666666,2092000,280.5023149287374,1.5000,5.8125,
34.10667616666667,-117.71239766666666,2092000,280.9809396922526,1.5625,5.6250,
34.10667616666667,-117.71239766666666,2092000,282.2932135548382,1.5625,6.1250,
34.10667616666667,-117.71239766666666,2092000,280.6456199104666,1.6250,4.6250,
34.10667616666667,-117.71239766666666,2092000,283.0465914723634,1.6875,4.9375,
34.10667616666667,-117.71239766666666,2092000,278.36156990550023,1.7500,6.6875,
34.10667616666667,-117.71239766666666,2092000,280.74995723790107,1.6250,6.8125,
34.10667616666667,-117.71239766666666,2092000,285.46937673081857,1.7500,5.8750,
34.10667616666667,-117.71239766666666,2092000,280.3029003850786,1.8125,5.6875,
34.10667616666667,-117.71239766666666,2092000,282.8709663586417,1.8125,6.2500,
34.106684666666666,-117.71239683333333,2093000,281.6724378276858,1.7500,6.3125,
34.106684666666666,-117.71239683333333,2093000,279.2000491085631,1.8125,6.2500,
34.106684666666666,-117.71239683333333,2093000,281.20348559050115,1.7500,6.0000,
34.106684666666666,-117.71239683333333,2093000,280.78577909127296,1.6875,6.1875,
34.106684666666666,-117.71239683333333,2093000,278.93038731982335,1.6875,6.5000,
34.106684666666666,-117.71239683333333,2093000,280.02601924927194,1.6875,6.3750,
34.106684666666666,-117.71239683333333,2093000,276.90047587083404,1.6875,6.1875,
34.106684666666666,-117.71239683333333,2093000,280.4671626662123,1.6250,6.3125,
34.106684666666666,-117.71239683333333,2093000,279.65058714061036,1.5625,6.3125,
34.106684666666666,-117.71239683333333,2093000,279.43521187261877,1.5625,6.1250,
34.106684666666666,-117.71239683333333,2093000,277.3998229239364,1.5000,6.1875,
34.106684666666666,-117.71239683333333,2093000,279.03655488548316,1.5000,6.4375,
34.106684666666666,-117.71239683333333,2093000,278.213055375096,1.5000,6.4375,
34.106684666666666,-117.71239683333333,2093000,280.4334138736899,1.5625,6.1250,
34.106684666666666,-117.71239683333333,2093000,278.3792207084849,1.5000,6.0625,
34.106684666666666,-117.71239683333333,2093000,279.5464492939334,1.5000,6.6250,
34.106684666666666,-117.71239683333333,2093000,278.6914557404101,1.5000,6.3750,
34.106684666666666,-117.71239683333333,2093000,279.8698920783239,1.6250,6.3750,
34.106684666666666,-117.71239683333333,2093000,279.5513026072142,1.6875,6.3750,
34.106684666666666,-117.71239683333333,2093000,282.7296202955291,1.6875,6.3125,
34.106684666666666,-117.71239683333333,2093000,279.4807593518078,1.7500,6.2500,
34.106684666666666,-117.71239683333333,2093000,278.8955666760543,1.7500,6.3125,
